date,spy_ret_20d,tlt_ret_20d,safe_haven
2014-12-31,-0.002007,0.048758,0.050765
2015-01-02,-0.00638,0.056292,0.062672
2015-01-05,-0.023243,0.063989,0.087232
2015-01-06,-0.034025,0.08951,0.123534
2015-01-07,-0.015408,0.074228,0.089636
2015-01-08,0.002743,0.054582,0.051838
2015-01-09,0.010914,0.058401,0.047487
2015-01-12,-0.002065,0.060101,0.062165
2015-01-13,0.011476,0.045915,0.03444
2015-01-14,0.012323,0.056023,0.0437
2015-01-15,0.011159,0.059527,0.048368
2015-01-16,0.004722,0.055532,0.05081
2015-01-20,-0.017433,0.088935,0.106368
2015-01-21,-0.016657,0.062067,0.078724
2015-01-22,-0.006603,0.056819,0.063422
2015-01-23,-0.013382,0.093211,0.106593
2015-01-26,-0.011166,0.083986,0.095152
2015-01-27,-0.027346,0.081666,0.109012
2015-01-28,-0.041108,0.091192,0.1323
2015-01-29,-0.027023,0.081078,0.108101
2015-01-30,-0.029629,0.098158,0.127787
2015-02-02,-0.017086,0.081982,0.099068
2015-02-03,0.015467,0.042701,0.027234
2015-02-04,0.021219,0.025997,0.004779
2015-02-05,0.018832,0.01674,-0.002092
2015-02-06,-0.0017,0.012147,0.013847
2015-02-09,0.00186,-0.000425,-0.002285
2015-02-10,0.020528,-0.014017,-0.034546
2015-02-11,0.024,-0.012193,-0.036194
2015-02-12,0.040127,-0.022874,-0.063001
2015-02-13,0.054065,-0.04789,-0.101955
2015-02-17,0.042057,-0.050114,-0.092171
2015-02-18,0.039939,-0.057004,-0.096942
2015-02-19,0.033977,-0.052286,-0.086262
2015-02-20,0.02494,-0.046074,-0.071014
2015-02-23,0.030444,-0.048388,-0.078832
2015-02-24,0.030956,-0.032955,-0.063912
2015-02-25,0.043849,-0.030294,-0.074143
2015-02-26,0.05616,-0.058934,-0.115094
2015-02-27,0.042923,-0.044734,-0.087658
2015-03-02,0.062873,-0.078866,-0.141739
2015-03-03,0.045562,-0.078729,-0.124291
2015-03-04,0.026313,-0.058509,-0.084822
2015-03-05,0.031364,-0.061305,-0.092668
2015-03-06,0.006695,-0.071852,-0.078547
2015-03-09,0.013671,-0.046405,-0.060075
2015-03-10,0.001711,-0.032305,-0.034015
2015-03-11,-0.01117,-0.017439,-0.00627
2015-03-12,0.000822,-0.019948,-0.02077
2015-03-13,-0.01479,-0.019711,-0.004921
2015-03-16,-0.00572,-5e-06,0.005715
2015-03-17,-0.010232,0.023693,0.033925
2015-03-18,0.001571,0.037291,0.035721
2015-03-19,-0.002286,0.038876,0.041162
2015-03-20,0.000516,0.041302,0.040785
2015-03-23,-0.001291,0.028253,0.029544
2015-03-24,-0.009716,0.024744,0.034459
2015-03-25,-0.023397,0.01172,0.035117
2015-03-26,-0.024571,0.00975,0.034321
2015-03-27,-0.018996,0.013784,0.03278
2015-03-30,-0.013257,0.027903,0.04116
2015-03-31,-0.01785,0.033858,0.051709
2015-04-01,-0.01718,0.047106,0.064286
2015-04-02,-0.014723,0.037325,0.052047
2015-04-06,0.006061,0.054835,0.048774
2015-04-07,-0.000743,0.053951,0.054694
2015-04-08,0.019164,0.04058,0.021416
2015-04-09,0.026076,0.019661,-0.006414
2015-04-10,0.018723,0.021881,0.003158
2015-04-13,0.020373,0.02645,0.006077
2015-04-14,0.008846,0.023868,0.015022
2015-04-15,0.016394,0.0146,-0.001794
2015-04-16,0.004034,-0.009567,-0.013601
2015-04-17,-0.002968,0.006919,0.009887
2015-04-20,-0.002661,-0.007203,-0.004542
2015-04-21,-0.001905,-0.010495,-0.00859
2015-04-22,0.008668,-0.034931,-0.043599
2015-04-23,0.026244,-0.022521,-0.048765
2015-04-24,0.031081,-0.000848,-0.031929
2015-04-27,0.024448,-0.013122,-0.037571
2015-04-28,0.015318,-0.021882,-0.0372
2015-04-29,0.020055,-0.035939,-0.055994
2015-04-30,0.013417,-0.046772,-0.06019
2015-05-01,0.020732,-0.049533,-0.070266
2015-05-04,0.016793,-0.053214,-0.070007
2015-05-05,0.007815,-0.062387,-0.070202
2015-05-06,0.000289,-0.07872,-0.079008
2015-05-07,-0.000144,-0.054077,-0.053934
2015-05-08,0.007522,-0.052913,-0.060435
2015-05-11,0.007269,-0.077232,-0.084501
2015-05-12,0.002339,-0.08135,-0.083689
2015-05-13,-0.001948,-0.087941,-0.085993
2015-05-14,0.008747,-0.080912,-0.089659
2015-05-15,0.021592,-0.073111,-0.094703
2015-05-18,0.015487,-0.080548,-0.096035
2015-05-19,0.016365,-0.084555,-0.10092
2015-05-20,0.010682,-0.068794,-0.079476
2015-05-21,0.011082,-0.059819,-0.070901
2015-05-22,0.006331,-0.065258,-0.07159
2015-05-26,-0.000332,-0.049265,-0.048933
2015-05-27,0.005959,-0.033766,-0.039725
2015-05-28,0.008976,-0.024168,-0.033144
2015-05-29,0.012856,-0.023724,-0.036581
2015-06-01,0.004034,-0.021039,-0.025073
2015-06-02,0.000189,-0.025503,-0.025692
2015-06-03,0.014456,-0.039838,-0.054295
2015-06-04,0.010046,-0.010396,-0.020442
2015-06-05,0.004309,-0.03541,-0.039719
2015-06-08,-0.014838,-0.039072,-0.024234
2015-06-09,-0.010256,-0.022912,-0.012657
2015-06-10,0.00462,-0.03397,-0.038589
2015-06-11,0.007666,-0.005684,-0.013349
2015-06-12,-0.010367,-0.008353,0.002014
2015-06-15,-0.015676,-0.026279,-0.010604
2015-06-16,-0.013374,-0.001868,0.011506
2015-06-17,-0.011454,-0.00072,0.010734
2015-06-18,-0.000469,-0.0073,-0.006831
2015-06-19,-0.007797,-0.008419,-0.000622
2015-06-22,-0.000326,-0.029057,-0.028731
2015-06-23,0.011255,-0.051119,-0.062374
2015-06-24,-0.005529,-0.045119,-0.039589
2015-06-25,-0.007433,-0.046135,-0.038702
2015-06-26,-0.001418,-0.058933,-0.057514
2015-06-29,-0.024346,-0.023528,0.000817
2015-06-30,-0.021332,-0.016577,0.004755
2015-07-01,-0.016094,-0.014002,0.002092
2015-07-02,-0.008621,-0.023474,-0.014853
2015-07-06,-0.009746,0.006888,0.016634
2015-07-07,0.002647,0.017473,0.014826
2015-07-08,-0.014033,0.03445,0.048483
2015-07-09,-0.023955,0.023022,0.046978
2015-07-10,-0.014841,-0.013943,0.000898
2015-07-13,0.003716,-0.017001,-0.020717
2015-07-14,0.012409,-0.015359,-0.027768
2015-07-15,0.006584,-0.012697,-0.019281
2015-07-16,0.013024,0.001863,-0.011161
2015-07-17,0.003448,0.012004,0.008556
2015-07-20,0.008443,-0.005037,-0.01348
2015-07-21,-0.00066,0.021189,0.021849
2015-07-22,-0.00316,0.03375,0.03691
2015-07-23,-0.00152,0.037679,0.039198
2015-07-24,-0.008863,0.043909,0.052773
2015-07-27,-0.014441,0.061431,0.075872
2015-07-28,0.019035,0.026519,0.007485
2015-07-29,0.023901,0.029846,0.005945
2015-07-30,0.016,0.051981,0.035981
2015-07-31,0.015387,0.056293,0.040906
2015-08-03,0.014851,0.047988,0.033137
2015-08-04,0.006538,0.029999,0.023461
2015-08-05,0.027087,0.013514,-0.013572
2015-08-06,0.016838,0.043064,0.026226
2015-08-07,0.002265,0.073775,0.071509
2015-08-10,0.003813,0.063775,0.059962
2015-08-11,-0.00954,0.07713,0.086671
2015-08-12,-0.008024,0.060026,0.06805
2015-08-13,-0.017146,0.049361,0.066507
2015-08-14,-0.014402,0.046418,0.060819
2015-08-17,-0.009407,0.055591,0.064998
2015-08-18,-0.008359,0.041644,0.050003
2015-08-19,-0.01443,0.045421,0.059851
2015-08-20,-0.029546,0.042986,0.072533
2015-08-21,-0.048894,0.043546,0.09244
2015-08-24,-0.083612,0.03766,0.121271
2015-08-25,-0.105384,0.02849,0.133874
2015-08-26,-0.077383,0.012397,0.08978
2015-08-27,-0.054787,0.005232,0.060019
2015-08-28,-0.053301,0.000793,0.054094
2015-08-31,-0.057772,-0.017239,0.040532
2015-09-01,-0.084106,-0.002244,0.081861
2015-09-02,-0.069787,-0.003349,0.066438
2015-09-03,-0.061435,-0.007302,0.054133
2015-09-04,-0.073864,-0.011209,0.062655
2015-09-08,-0.062402,-0.01358,0.048822
2015-09-09,-0.066516,-0.024339,0.042177
2015-09-10,-0.062559,-0.025616,0.036944
2015-09-11,-0.057127,-0.016305,0.040821
2015-09-14,-0.064034,-0.017071,0.046963
2015-09-15,-0.0576,-0.040244,0.017356
2015-09-16,-0.046671,-0.036281,0.01039
2015-09-17,-0.041235,-0.034057,0.007178
2015-09-18,-0.036789,-0.029003,0.007786
2015-09-21,-0.001762,-0.0477,-0.045938
2015-09-22,0.028592,-0.034154,-0.062745
2015-09-23,0.039176,-0.018465,-0.05764
2015-09-24,-0.002865,0.007678,0.010543
2015-09-25,-0.027186,-0.001608,0.025578
2015-09-28,-0.051649,0.012491,0.06414
2015-09-29,-0.043365,0.023217,0.066583
2015-09-30,0.004465,0.012374,0.007909
2015-10-01,-0.011673,0.025518,0.037191
2015-10-02,0.002372,0.026723,0.024351
2015-10-05,0.035889,0.003629,-0.03226
2015-10-06,0.007031,0.023052,0.01602
2015-10-07,0.02904,0.014783,-0.014257
2015-10-08,0.032709,0.013125,-0.019584
2015-10-09,0.02865,0.009424,-0.019227
2015-10-12,0.033456,0.015511,-0.017945
2015-10-13,0.014265,0.037118,0.022853
2015-10-14,0.00073,0.050156,0.049426
2015-10-15,0.018385,0.032411,0.014026
2015-10-16,0.04001,0.017095,-0.022915
2015-10-19,0.035172,0.03111,-0.004062
2015-10-20,0.047445,0.010716,-0.036728
2015-10-21,0.042614,0.020839,-0.021775
2015-10-22,0.064074,0.015644,-0.04843
2015-10-23,0.076018,0.015763,-0.060254
2015-10-26,0.101005,0.005319,-0.095686
2015-10-27,0.098235,0.004987,-0.093248
2015-10-28,0.090382,0.004429,-0.085953
2015-10-29,0.08692,-0.01575,-0.10267
2015-10-30,0.066307,-0.01429,-0.080598
2015-11-02,0.06006,-0.005325,-0.065384
2015-11-03,0.066788,-0.017718,-0.084507
2015-11-04,0.054912,-0.013303,-0.068215
2015-11-05,0.044431,-0.007599,-0.05203
2015-11-06,0.043262,-0.024703,-0.067966
2015-11-09,0.032553,-0.037514,-0.070066
2015-11-10,0.041498,-0.036309,-0.077807
2015-11-11,0.042401,-0.046682,-0.089082
2015-11-12,0.012305,-0.037378,-0.049683
2015-11-13,-0.003591,-0.032189,-0.028598
2015-11-16,0.011063,-0.030419,-0.041482
2015-11-17,0.011619,-0.022787,-0.034406
2015-11-18,0.034084,-0.030378,-0.064463
2015-11-19,0.016029,-0.025565,-0.041594
2015-11-20,0.008674,-0.020191,-0.028865
2015-11-23,0.01,-0.023679,-0.033679
2015-11-24,0.013311,-0.026194,-0.039505
2015-11-25,0.001771,-0.019996,-0.021767
2015-11-27,0.003496,-0.00514,-0.008636
2015-11-30,0.003655,-0.008677,-0.012332
2015-12-01,0.001378,0.009352,0.007974
2015-12-02,-0.011707,0.018029,0.029735
2015-12-03,-0.02258,-0.010789,0.011791
2015-12-04,-0.002522,0.000544,0.003066
2015-12-07,-0.008046,0.025279,0.033325
2015-12-08,-0.005431,0.031592,0.037023
2015-12-09,-0.015439,0.027452,0.042891
2015-12-10,-0.009002,0.030975,0.039977
2015-12-11,-0.014451,0.042206,0.056656
2015-12-14,0.001777,0.022887,0.021109
2015-12-15,-0.002869,0.017793,0.020663
2015-12-16,0.01246,0.013918,0.001459
2015-12-17,-0.018541,0.023245,0.041785
2015-12-18,-0.035194,0.02211,0.057304
2015-12-21,-0.030767,0.025,0.055767
2015-12-22,-0.020849,0.014479,0.035328
2015-12-23,-0.01005,0.006931,0.016981
2015-12-24,-0.011542,0.010359,0.021901
2015-12-28,-0.01493,0.01435,0.02928
2015-12-29,-0.000267,-0.006445,-0.006178
2015-12-30,-0.016729,-0.020665,-0.003937
2015-12-31,-0.016528,-0.01658,-5.1e-05
2016-01-04,-0.016505,0.018194,0.034699
2016-01-05,-0.033687,0.005255,0.038942
2016-01-06,-0.040061,0.00901,0.049072
2016-01-07,-0.056753,0.010323,0.067076
2016-01-08,-0.059793,0.015933,0.075725
2016-01-11,-0.061285,0.003495,0.06478
2016-01-12,-0.035008,0.002177,0.037185
2016-01-13,-0.063806,0.025311,0.089118
2016-01-14,-0.058322,0.021736,0.080058
2016-01-15,-0.091825,0.039888,0.131712
2016-01-19,-0.076544,0.025074,0.101618
2016-01-20,-0.071843,0.030152,0.101995
2016-01-21,-0.07428,0.023407,0.097687
2016-01-22,-0.063784,0.026921,0.090705
2016-01-25,-0.089214,0.040318,0.129533
2016-01-26,-0.075262,0.034885,0.110147
2016-01-27,-0.083231,0.03159,0.114821
2016-01-28,-0.088187,0.050516,0.138703
2016-01-29,-0.059292,0.06048,0.119772
2016-02-01,-0.05013,0.052498,0.102628
2016-02-02,-0.054024,0.064345,0.118369
2016-02-03,-0.04996,0.059794,0.109754
2016-02-04,-0.036314,0.05077,0.087084
2016-02-05,-0.031436,0.050111,0.081547
2016-02-08,-0.033868,0.067927,0.101795
2016-02-09,-0.034772,0.080892,0.115664
2016-02-10,-0.043324,0.074913,0.118236
2016-02-11,-0.031615,0.071875,0.10349
2016-02-12,-0.027614,0.06404,0.091654
2016-02-16,0.010489,0.036635,0.026146
2016-02-17,0.02563,0.033466,0.007835
2016-02-18,0.034689,0.035272,0.000583
2016-02-19,0.028443,0.043224,0.014781
2016-02-22,0.02236,0.04666,0.0243
2016-02-23,0.024941,0.045226,0.020285
2016-02-24,0.015773,0.042663,0.02689
2016-02-25,0.039387,0.046647,0.00726
2016-02-26,0.031622,0.035074,0.003452
2016-02-29,-0.000826,0.030859,0.031685
2016-03-01,0.023031,0.015818,-0.007214
2016-03-02,0.046487,0.001432,-0.045056
2016-03-03,0.044328,0.013486,-0.030842
2016-03-04,0.046085,0.002131,-0.043954
2016-03-07,0.067252,0.000651,-0.066601
2016-03-08,0.070003,-0.009609,-0.079611
2016-03-09,0.075231,-0.016675,-0.091906
2016-03-10,0.077023,-0.029264,-0.106287
2016-03-11,0.108826,-0.045755,-0.154581
2016-03-14,0.085035,-0.026598,-0.111633
2016-03-15,0.065287,-0.015274,-0.080561
2016-03-16,0.05423,-0.006238,-0.060469
2016-03-17,0.065282,-0.014253,-0.079535
2016-03-18,0.069969,-0.013016,-0.082985
2016-03-21,0.056194,-0.020063,-0.076257
2016-03-22,0.06913,-0.024242,-0.093372
2016-03-23,0.057237,-0.011237,-0.068473
2016-03-24,0.044122,-0.014386,-0.058508
2016-03-28,0.047149,-0.003481,-0.05063
2016-03-29,0.065188,0.002586,-0.062603
2016-03-30,0.045291,0.009811,-0.03548
2016-03-31,0.03809,0.012794,-0.025296
2016-04-01,0.041081,0.01175,-0.029332
2016-04-04,0.034345,0.018902,-0.015443
2016-04-05,0.023197,0.030366,0.007169
2016-04-06,0.04579,0.011708,-0.034082
2016-04-07,0.028197,0.030461,0.002264
2016-04-08,0.030143,0.028163,-0.00198
2016-04-11,0.011404,0.03732,0.025916
2016-04-12,0.022134,0.026935,0.004801
2016-04-13,0.034143,0.029576,-0.004568
2016-04-14,0.028243,0.021604,-0.006639
2016-04-15,0.02063,0.026114,0.005483
2016-04-18,0.023779,0.019541,-0.004238
2016-04-19,0.025554,0.024214,-0.001339
2016-04-20,0.027083,0.013185,-0.013898
2016-04-21,0.028345,-0.004119,-0.032464
2016-04-22,0.028801,-0.007056,-0.035857
2016-04-25,0.026422,-0.012452,-0.038874
2016-04-26,0.018526,-0.027133,-0.045658
2016-04-27,0.016163,-0.006968,-0.023132
2016-04-28,0.009391,-0.009897,-0.019288
2016-04-29,-0.002852,-0.009949,-0.007097
2016-05-02,0.008339,-0.020516,-0.028855
2016-05-03,0.009648,-0.018908,-0.028556
2016-05-04,-0.006831,-0.006309,0.000521
2016-05-05,0.005001,-0.011864,-0.016866
2016-05-06,0.005966,-0.009828,-0.015793
2016-05-09,0.009166,-0.005435,-0.014601
2016-05-10,0.012286,0.001555,-0.010732
2016-05-11,-0.007211,0.003691,0.010903
2016-05-12,-0.006971,0.003929,0.0109
2016-05-13,-0.014534,0.005053,0.019587
2016-05-16,-0.011757,0.000716,0.012474
2016-05-17,-0.024059,0.005535,0.029594
2016-05-18,-0.024702,0.002246,0.026948
2016-05-19,-0.022826,0.012603,0.035429
2016-05-20,-0.016653,0.015987,0.03264
2016-05-23,-0.016298,0.022472,0.038771
2016-05-24,-0.005026,0.022565,0.027591
2016-05-25,-0.000334,0.008641,0.008975
2016-05-26,0.00911,0.0097,0.00059
2016-05-27,0.01895,0.005654,-0.013296
2016-05-31,0.008992,0.018307,0.009316
2016-06-01,0.019936,0.00972,-0.010216
2016-06-02,0.028779,0.011449,-0.01733
2016-06-03,0.025906,0.019036,-0.006871
2016-06-06,0.027368,0.015806,-0.011562
2016-06-07,0.028122,0.015073,-0.013048
2016-06-08,0.018806,0.020431,0.001626
2016-06-09,0.027022,0.021243,-0.005779
2016-06-10,0.016993,0.030891,0.013898
2016-06-13,0.018021,0.025539,0.007518
2016-06-14,0.006094,0.03369,0.027596
2016-06-15,0.014157,0.035925,0.021768
2016-06-16,0.016885,0.055993,0.039108
2016-06-17,0.016621,0.044896,0.028275
2016-06-20,0.016745,0.032929,0.016185
2016-06-21,0.021022,0.025871,0.004848
2016-06-22,0.006313,0.032149,0.025837
2016-06-23,0.012549,0.024208,0.011659
2016-06-24,-0.02409,0.046286,0.070376
2016-06-27,-0.045671,0.073978,0.119649
2016-06-28,-0.026608,0.073654,0.100261
2016-06-29,-0.012057,0.061111,0.073168
2016-06-30,-0.001615,0.057399,0.059015
2016-07-01,0.00348,0.057033,0.053554
2016-07-05,-0.008782,0.07828,0.087063
2016-07-06,-0.004392,0.077415,0.081807
2016-07-07,-0.008242,0.071601,0.079843
2016-07-08,0.007902,0.072572,0.06467
2016-07-11,0.021134,0.058034,0.036899
2016-07-12,0.036545,0.036029,-0.000517
2016-07-13,0.038443,0.049013,0.01057
2016-07-14,0.045699,0.029799,-0.0159
2016-07-15,0.041188,0.016008,-0.02518
2016-07-18,0.047889,0.021417,-0.026472
2016-07-19,0.040125,0.03828,-0.001845
2016-07-20,0.041499,0.037399,-0.0041
2016-07-21,0.03926,0.037791,-0.001469
2016-07-22,0.030501,0.051617,0.021116
2016-07-25,0.065981,0.023384,-0.042597
2016-07-26,0.085921,4e-05,-0.085882
2016-07-27,0.065552,0.010387,-0.055164
2016-07-28,0.048921,0.016318,-0.032603
2016-07-29,0.036472,0.021025,-0.015446
2016-08-01,0.033441,-0.003876,-0.037317
2016-08-02,0.034259,-0.026329,-0.060588
2016-08-03,0.031098,-0.027338,-0.058436
2016-08-04,0.032835,-0.019961,-0.052796
2016-08-05,0.026005,-0.037242,-0.063247
2016-08-08,0.02179,-0.02689,-0.04868
2016-08-09,0.015027,-0.000894,-0.015921
2016-08-10,0.012656,-0.008712,-0.021368
2016-08-11,0.011706,-0.003054,-0.014761
2016-08-12,0.012186,0.01406,0.001874
2016-08-15,0.012384,0.005449,-0.006935
2016-08-16,0.008187,-0.002857,-0.011044
2016-08-17,0.005896,0.008636,0.00274
2016-08-18,0.011976,0.008189,-0.003787
2016-08-19,0.005984,0.001176,-0.004808
2016-08-22,0.008678,0.01035,0.001672
2016-08-23,0.010242,0.009831,-0.000412
2016-08-24,0.006143,-0.004941,-0.011084
2016-08-25,0.00429,-0.00688,-0.011171
2016-08-26,0.000783,-0.020821,-0.021604
2016-08-29,0.006546,0.003148,-0.003397
2016-08-30,0.011366,0.009688,-0.001679
2016-08-31,0.005551,0.010549,0.004998
2016-09-01,0.004529,0.004118,-0.000411
2016-09-02,0.000871,0.006393,0.005522
2016-09-06,0.004495,0.011819,0.007324
2016-09-07,0.003805,0.001246,-0.002559
2016-09-08,0.003998,-0.015121,-0.019118
2016-09-09,-0.02456,-0.022629,0.001931
2016-09-12,-0.009704,-0.030292,-0.020587
2016-09-13,-0.026747,-0.032187,-0.00544
2016-09-14,-0.022068,-0.028151,-0.006082
2016-09-15,-0.01415,-0.038119,-0.023968
2016-09-16,-0.02016,-0.031877,-0.011717
2016-09-19,-0.018541,-0.029959,-0.011418
2016-09-20,-0.01845,-0.034707,-0.016257
2016-09-21,-0.009407,-0.027943,-0.018536
2016-09-22,0.00196,-0.017901,-0.019862
2016-09-23,-0.002843,-0.015097,-0.012254
2016-09-26,-0.009056,-0.003032,0.006024
2016-09-27,-0.00779,-0.00897,-0.00118
2016-09-28,-0.001219,-0.007291,-0.006072
2016-09-29,-0.007432,-0.006203,0.001229
2016-09-30,1.2e-05,-0.016169,-0.016181
2016-10-03,-0.006869,-0.011353,-0.004484
2016-10-04,-0.014909,-0.029982,-0.015073
2016-10-05,-0.01046,-0.03381,-0.02335
2016-10-06,-0.007506,-0.026992,-0.019486
2016-10-07,0.013345,-0.010029,-0.023374
2016-10-10,0.004215,-0.016376,-0.020591
2016-10-11,0.005994,-0.007318,-0.013312
2016-10-12,0.007692,-0.007827,-0.015518
2016-10-13,-0.005547,0.000226,0.005773
2016-10-14,-0.001171,-0.021693,-0.020522
2016-10-17,-0.004826,-0.012224,-0.007397
2016-10-18,0.001359,-0.012471,-0.01383
2016-10-19,-0.007136,-0.019582,-0.012447
2016-10-20,-0.015195,-0.02629,-0.011096
2016-10-21,-0.009306,-0.0239,-0.014595
2016-10-24,0.003034,-0.034288,-0.037322
2016-10-25,-0.006494,-0.038793,-0.032299
2016-10-26,-0.013386,-0.043224,-0.029837
2016-10-27,-0.007034,-0.056034,-0.049
2016-10-28,-0.017383,-0.049634,-0.032251
2016-10-31,-0.014969,-0.04064,-0.025671
2016-11-01,-0.017095,-0.029213,-0.012118
2016-11-02,-0.027315,-0.020426,0.006889
2016-11-03,-0.03244,-0.022497,0.009943
2016-11-04,-0.03018,-0.014401,0.01578
2016-11-07,-0.013925,-0.016981,-0.003057
2016-11-08,0.003186,-0.018759,-0.021945
2016-11-09,0.012493,-0.061314,-0.073807
2016-11-10,0.018356,-0.078644,-0.097
2016-11-11,0.015484,-0.070804,-0.086289
2016-11-14,0.019823,-0.08222,-0.102043
2016-11-15,0.021384,-0.080667,-0.102051
2016-11-16,0.016754,-0.073139,-0.089893
2016-11-17,0.023892,-0.087737,-0.111629
2016-11-18,0.021123,-0.091737,-0.11286
2016-11-21,0.024478,-0.085503,-0.109981
2016-11-22,0.029929,-0.088209,-0.118138
2016-11-23,0.032563,-0.085564,-0.118127
2016-11-25,0.039171,-0.074112,-0.113283
2016-11-28,0.037358,-0.065219,-0.102576
2016-11-29,0.039332,-0.067022,-0.106354
2016-11-30,0.044405,-0.082208,-0.126613
2016-12-01,0.046867,-0.095832,-0.142699
2016-12-02,0.052208,-0.082162,-0.13437
2016-12-05,0.059697,-0.091301,-0.150999
2016-12-06,0.040113,-0.0842,-0.124313
2016-12-07,0.048994,-0.072612,-0.121606
2016-12-08,0.040531,-0.04294,-0.083471
2016-12-09,0.04421,-0.040675,-0.084885
2016-12-12,0.045421,-0.033445,-0.078865
2016-12-13,0.051572,-0.024159,-0.075732
2016-12-14,0.034818,-0.039812,-0.074629
2016-12-15,0.041034,-0.043592,-0.084625
2016-12-16,0.033684,-0.031541,-0.065225
2016-12-19,0.038258,-0.018289,-0.056547
2016-12-20,0.034451,-0.0256,-0.060051
2016-12-21,0.029562,-0.020976,-0.050538
2016-12-22,0.027224,-0.018919,-0.046143
2016-12-23,0.02492,-0.018385,-0.043305
2016-12-27,0.03231,-0.0287,-0.061009
2016-12-28,0.021786,-0.025683,-0.047469
2016-12-29,0.024015,-0.00613,-0.030145
2016-12-30,0.024035,0.005996,-0.01804
2017-01-03,0.031353,0.002954,-0.028399
2017-01-04,0.031292,0.007905,-0.023387
2017-01-05,0.027219,0.024454,-0.002764
2017-01-06,0.017583,0.006449,-0.011134
2017-01-09,0.011747,0.026635,0.014888
2017-01-10,0.005672,0.038883,0.033211
2017-01-11,0.009673,0.040434,0.030761
2017-01-12,0.000462,0.034443,0.033982
2017-01-13,0.011105,0.041154,0.03005
2017-01-17,0.00341,0.046767,0.043356
2017-01-18,0.007598,0.035742,0.028143
2017-01-19,0.001685,0.017692,0.016006
2017-01-20,0.001502,0.020746,0.019244
2017-01-23,0.001683,0.026428,0.024745
2017-01-24,0.00985,0.021221,0.011371
2017-01-25,0.017102,0.006353,-0.010748
2017-01-26,0.013523,0.013003,-0.00052
2017-01-27,0.020365,0.00928,-0.011085
2017-01-30,0.014264,0.002691,-0.011573
2017-01-31,0.017895,0.008143,-0.009752
2017-02-01,0.010566,-0.002362,-0.012929
2017-02-02,0.005252,-0.0066,-0.011852
2017-02-03,0.012986,-0.022322,-0.035307
2017-02-06,0.00757,-0.007291,-0.014861
2017-02-07,0.010951,-0.007957,-0.018908
2017-02-08,0.012276,0.006195,-0.006081
2017-02-09,0.015412,-0.00875,-0.024161
2017-02-10,0.021984,-0.007129,-0.029113
2017-02-13,0.025193,-0.005522,-0.030714
2017-02-14,0.032928,-0.022938,-0.055866
2017-02-15,0.036031,-0.014816,-0.050847
2017-02-16,0.038997,-0.002592,-0.04159
2017-02-17,0.036826,0.005336,-0.03149
2017-02-21,0.045722,-0.00636,-0.052082
2017-02-22,0.038137,0.002161,-0.035976
2017-02-23,0.029925,0.017936,-0.01199
2017-02-24,0.032312,0.025786,-0.006526
2017-02-27,0.035551,0.016067,-0.019484
2017-02-28,0.0392,0.022915,-0.016285
2017-03-01,0.053839,-0.001176,-0.055015
2017-03-02,0.046789,0.001422,-0.045367
2017-03-03,0.046758,0.004451,-0.042307
2017-03-06,0.036496,7.3e-05,-0.036423
2017-03-07,0.035251,-0.008954,-0.044205
2017-03-08,0.033284,-0.021503,-0.054786
2017-03-09,0.03324,-0.042335,-0.075575
2017-03-10,0.030746,-0.027759,-0.058505
2017-03-13,0.027213,-0.033336,-0.060549
2017-03-14,0.017743,-0.025624,-0.043367
2017-03-15,0.022465,-0.006542,-0.029007
2017-03-16,0.015154,-0.007002,-0.022156
2017-03-17,0.014235,-0.006199,-0.020434
2017-03-20,0.011528,-0.007816,-0.019344
2017-03-21,-0.007371,0.002176,0.009547
2017-03-22,-0.004151,0.004507,0.008658
2017-03-23,-0.005887,0.0001,0.005986
2017-03-24,-0.007867,-0.007353,0.000514
2017-03-27,-0.010433,0.003082,0.013515
2017-03-28,-0.000534,-0.007292,-0.006758
2017-03-29,-0.013409,0.015652,0.029062
2017-03-30,-0.003996,0.011088,0.015084
2017-03-31,-0.006939,0.011395,0.018334
2017-04-03,-0.005705,0.026499,0.032205
2017-04-04,-0.002091,0.024034,0.026125
2017-04-05,-0.003207,0.032747,0.035954
2017-04-06,-0.001671,0.039512,0.041183
2017-04-07,-0.006171,0.031689,0.03786
2017-04-10,-0.006081,0.043059,0.04914
2017-04-11,-0.00345,0.047913,0.051364
2017-04-12,-0.016329,0.040933,0.057263
2017-04-13,-0.020792,0.04946,0.070252
2017-04-17,-0.010378,0.039705,0.050083
2017-04-18,-0.012248,0.048795,0.061044
2017-04-19,-0.001241,0.034481,0.035722
2017-04-20,0.004525,0.026377,0.021852
2017-04-21,0.002393,0.027825,0.025432
2017-04-24,0.014154,0.019111,0.004958
2017-04-25,0.021103,0.002282,-0.01882
2017-04-26,0.013089,0.014579,0.00149
2017-04-27,0.012992,0.008228,-0.004763
2017-04-28,0.007575,0.018686,0.011111
2017-05-01,0.012471,0.007287,-0.005184
2017-05-02,0.014618,0.002335,-0.012282
2017-05-03,0.01274,0.008466,-0.004274
2017-05-04,0.016952,0.000437,-0.016515
2017-05-05,0.018094,0.002833,-0.015261
2017-05-08,0.018963,0.001424,-0.017538
2017-05-09,0.017422,-0.003283,-0.020704
2017-05-10,0.020463,-0.013792,-0.034255
2017-05-11,0.02286,-0.01916,-0.04202
2017-05-12,0.027827,-0.014793,-0.04262
2017-05-15,0.024428,-0.014437,-0.038865
