variant,data_idx,decision_date,execution_date,entry_open,execution_overpay,mae_20d,gross_return_20d,net_return_20d,gross_return_60d,net_return_60d,gross_return_120d,net_return_120d,gross_return_252d,net_return_252d
stage1_nday2,2153,2023-10-02,2023-10-03,410.9467362805822,0.0073230401369113185,-0.03728909244473744,-0.016139182052561818,-0.03562157448716463,0.12601185298173267,0.10371458856625271,0.22931306016379427,0.20497022728926373,0.3539224564337482,0.3271121107617927
stage1_nday2,2154,2023-10-03,2023-10-04,408.0559059967463,0.00023696378456072864,-0.030468865595326022,0.0013979378029043144,-0.01843172433180662,0.13070608611751777,0.10831586659043824,0.2484263979667536,0.2237050831555305,0.37590486427491654,0.34865922339818534
stage1_nday2,2155,2023-10-04,2023-10-05,410.269877205424,0.005663906042056022,-0.035700821770392355,0.015081734327698548,-0.005018894074829916,0.11831065129418827,0.09616588592202624,0.24145190900915448,0.21686870289016147,0.35610838931931643,0.3292547578476468
stage1_nday2,2156,2023-10-05,2023-10-06,407.9592344326086,0.0,-0.030239121828467996,0.03014449125611196,0.009745590439159235,0.11546011819606794,0.0933717990238685,0.24631124984033193,0.2216318191504243,0.376687366814654,0.3494262308381262
stage1_nday2,2157,2023-10-06,2023-10-09,413.3829504373266,0.01329474993319213,-0.04296269349518522,0.018967337476334833,-0.001210233562800589,0.0972789384502375,0.07555064263934153,0.22213922175433298,0.19793844508593028,0.36803528142421404,0.3409454738712592
stage1_nday2,2158,2023-10-19,2023-10-20,411.8360731446502,0.0300317031631816,-0.03936801256698852,0.05824216129193527,0.037286870969322594,0.12310878722861762,0.10086900926369458,0.1927061867660187,0.1690882424736222,0.3878773113053031,0.3603945922695546
stage1_nday2,2159,2023-10-20,2023-10-23,405.677575980599,0.014628857865107703,-0.024784881231708633,0.08257685547307325,0.061139690018160886,0.15437190305177784,0.13151305348639597,0.20860426834583512,0.18467151055680864,0.3960724456498341,0.3684274467260751
stage1_nday2,2160,2023-10-23,2023-10-24,408.6167068763109,0.021979836081302828,-0.03179948645294073,0.07244743744214288,0.05121085452249652,0.1484918772351027,0.12574946382450647,0.19280949061602048,0.1691895007028319,0.38902807588043053,0.3615225694273525
stage1_nday2,2161,2023-10-24,2023-10-25,407.8819288454219,0.02014210326488275,-0.030055323702549708,0.07852747112287917,0.05717049149668352,0.1539163365879841,0.1310665081406972,0.1924993273374076,0.16888547927132058,0.39104969619321084,0.36350415765473154
stage1_nday2,2162,2023-10-25,2023-10-26,402.6225206966068,0.0069879443982514555,-0.01738505646167987,0.09328861293180446,0.07163933346780849,0.1702677402290389,0.14709412161064228,0.19753245074651482,0.17381893687034622,0.4135776175884107,0.3855859815965612
stage1_nday2,2163,2023-10-26,2023-10-27,400.43756406837696,0.001523210384233309,-0.012023493944745,0.09727433559534537,0.0755461309300911,0.18305292279101137,0.15962613224069444,0.21515502826136768,0.1910925524542122,0.4235908822963921,0.3954009638350775
stage1_nday2,2164,2023-10-27,2023-10-30,399.82854108268697,0.0,-0.0032401497867325935,0.10003359917871402,0.07825075563062067,0.18334964684969157,0.15991698057544013,0.23144773283613196,0.20706262921561436,0.4214459383583218,0.39329849403439465
stage1_nday2,2165,2023-10-30,2023-10-31,402.36144387141417,0.006334972440607656,-0.0047335317780108355,0.09233993243291172,0.07070943872136892,0.18521297194158715,0.1617434081407636,0.22311474870308134,0.19889465466935685,0.3848084874119686,0.35738653716618707
stage1_nday2,2166,2023-10-31,2023-11-01,405.28123407598383,0.013637578194221955,-0.0013120665422959865,0.0887402748939985,0.067181061529761,0.17576397725401383,0.1524815222588849,0.20968998121828442,0.18573572416445705,0.38063428298463764,0.3532949902522684
stage1_nday2,2167,2023-11-01,2023-11-02,412.41622487157895,0.03148270444827683,-4.685877045584874e-05,0.07623427271390515,0.05492270295719415,0.13656938372629512,0.11406305929607141,0.20002391377666817,0.1762610639989124,0.3538260865557843,0.32701764919824394
stage1_nday2,2168,2024-04-15,2024-04-16,491.6766166443132,0.014282039049779982,-0.021943189498056292,0.036360759403899934,0.015838764168179198,0.1126005474596321,0.09056885345053045,0.13157795902620406,0.10917047468905139,0.05578847717134017,0.03488177465309583
stage1_nday2,2169,2024-04-16,2024-04-17,492.7574157801548,0.01651162474532608,-0.024088429573075554,0.04689281227884767,0.02616226154065271,0.11321321570439258,0.0911693896508401,0.13977447367189688,0.11720468211403756,0.028397177729025946,0.008032877179936282
stage1_nday2,2170,2024-04-17,2024-04-18,488.7943295112607,0.008336155167011583,-0.016175854670087197,0.05320942639596726,0.03235379419010642,0.12889414788670672,0.10653980832459364,0.1569742666674525,0.13406388514928524,0.06370889369391342,0.04264535124452884
stage1_nday2,2171,2024-04-18,2024-04-19,486.3211091060286,0.003234136989374692,-0.011172547378197617,0.06008708023606579,0.03909525686505444,0.11872622939228727,0.09657323475085589,0.16082309673262785,0.13783650075772425,0.08568496457793606,0.06418625240807585
stage1_nday2,2172,2024-04-19,2024-04-22,484.7533503648902,0.0,-0.004820910674764978,0.06474090042180514,0.04365692219563089,0.11371927596630282,0.09166542891746499,0.17155099312976652,0.1483519635628403,0.11212261486881125,0.09010038487140903
stage1_nday2,2173,2024-04-22,2024-04-23,488.5996095177476,0.007934466363073378,-0.008549652865766921,0.058950064248529,0.037980756045587816,0.097614729875237,0.07587978472919277,0.17183458850571198,0.148629943188767,0.11134015589346036,0.0893334201331939
stage1_nday2,2174,2024-04-23,2024-04-24,493.25400289949073,0.017536036683814205,-0.01790507604916236,0.04593746581718339,0.025225832830704453,0.09846699469746856,0.07671517302029085,0.15175801836412028,0.12895092889156357,0.10127316609253278,0.0794657766649578
stage1_nday2,2175,2024-04-24,2024-04-25,486.0678630419317,0.0027117144751078737,-0.003385557246289528,0.053647953548219496,0.032783637636373486,0.11295843393384453,0.0909196530638674,0.17386602906695692,0.15062115720424485,0.12459480680394996,0.1023256027088224
stage1_nday2,2176,2024-04-25,2024-04-26,493.04949947545424,0.017114165594356967,-0.013429369974396588,0.04560106359128868,0.024896092035025408,0.07233363500866918,0.05109930560255682,0.15734323439834275,0.13442554658847472,0.10911012380710061,0.08714754709804917
stage1_nday2,2177,2024-05-01,2024-05-02,490.9073316662554,0.009956364105285997,-0.009124280787872308,0.04605795017736658,0.025343931361973215,0.07854522661173524,0.05718789539170088,0.1536908273954427,0.13084546447672118,0.1225075378389584,0.10027966580254333
stage1_nday2,2178,2024-05-02,2024-05-03,497.7332427499149,0.02399948771551852,-0.005086481893904704,0.032553165058489375,0.012106567730598261,0.081044976042977,0.05963814483420515,0.14032985819711374,0.11774906892588355,0.11176934843855357,0.08975411381600784
stage1_nday2,2179,2024-07-25,2024-07-26,529.7392217162956,0.059885688023210815,-0.05902844310394606,0.036604624392366336,0.016077800146972798,0.07955339430882802,0.05817609937201973,0.10907726751309932,0.08711534142373112,0.18455835120140152,0.1611017501875125
stage1_nday2,2180,2024-07-26,2024-07-29,533.3927971337158,0.06719564759632135,-0.065473806759476,0.027050291963374384,0.006712662419545268,0.07158916461941423,0.05036957720120805,0.1115628114103222,0.08955166662991965,0.17203145705455047,0.14882291335050013
stage1_nday2,2181,2024-07-29,2024-07-30,533.6272524601584,0.06766473849008636,-0.06588440168823051,0.028008638546672238,0.00765203184277774,0.061331262662257746,0.04031480201548021,0.11732049528362665,0.09519533696117866,0.15231486655912052,0.12949675038963293
stage1_nday2,2182,2024-07-30,2024-07-31,536.2843251839307,0.07298092660022659,-0.07051256805552686,0.01697694363574631,-0.003161213663971596,0.05835664305559507,0.03739908576736539,0.11785246597592858,0.09571677358036568,0.16403374561378592,0.14098357243331505
stage1_nday2,2183,2024-08-02,2024-08-05,499.8078827767836,0.0,-0.002677714008954002,0.07903984841946143,0.05767272270818502,0.1405567714731497,0.1179714888697212,0.18914673047164765,0.16559927046230816,0.25112318067743433,0.22634846422837618
stage1_nday2,2184,2024-08-05,2024-08-06,507.2125052074326,0.01481493727051908,-0.0026000070530980413,0.06111094404950834,0.040098846147538,0.12050600079209262,0.09831776315264529,0.16653370112602817,0.1434340238760079,0.24247174137024596,0.21786834055103332
stage1_nday2,2185,2024-08-06,2024-08-07,516.2484739328038,0.03289382125123996,-0.01971726585768452,0.0400026486922298,0.019408536836938106,0.07931271590159605,0.057940186873841615,0.1522671158813862,0.1294499452698734,0.21831071966820637,0.1941857549223014
stage1_nday2,2186,2024-08-07,2024-08-08,511.79405372836936,0.023981556443236185,-0.003950957979743319,0.031398674233626744,0.010974938110188681,0.09330142063862112,0.07165188755666807,0.15611028370090985,0.13321701075633707,0.24199733458275396,0.21740332795735262
stage1_nday2,2187,2024-08-08,2024-08-09,517.5576103421191,0.03551310048717782,-0.0023593363767391295,0.03133191547079495,0.010909501303056235,0.07879747605473875,0.05743514979622888,0.13554229593960665,0.11305630988139659,0.23237054418856373,0.2079671670759189
stage1_nday2,2188,2024-08-09,2024-08-12,521.8560083095788,0.04411320087690984,-0.006102487095968057,0.027292366689832814,0.0069499435870639115,0.08284898240237704,0.061406428295398996,0.13374389216715832,0.11129351806483845,0.22233349797846236,0.1981288742561167
stage1_nday2,2189,2024-08-12,2024-08-13,524.1223559231595,0.048647638391159376,-0.000465957143773732,0.03334353817648239,0.012881289895759984,0.10497579533652002,0.08309508651797493,0.13341840897339052,0.11097448008282829,0.21419856193492226,0.19015502605502288
stage1_nday2,2190,2024-09-04,2024-09-05,538.1502077884983,0.011457050018274906,-0.020784544288946827,0.033893523770797795,0.013420384686227527,0.09713029911073634,0.07540494665309794,0.08553129886100597,0.06403562957662956,0.19521125649726678,0.1715437068636576
stage1_nday2,2191,2024-09-05,2024-09-06,537.2221796738046,0.009712814736680286,-0.019092991877997845,0.045091076280460385,0.02439620348282734,0.10099535789029068,0.07919346961523543,0.06835528119952872,0.04719973107676578,0.20073690999071347,0.17695994147604588
stage1_nday2,2192,2024-09-06,2024-09-09,532.0544335310877,0.0,-0.008611042369325972,0.04570206975029878,0.024995098072075228,0.1122048849621824,0.09018102585402032,0.0659632096215168,0.044855027252773905,0.22247483668468915,0.1982674141760814
stage1_nday2,2193,2024-09-09,2024-09-10,535.6786451567546,0.006811730900565971,-0.015318428258773498,0.048450090920463484,0.027688702981444324,0.11153950955313174,0.08952882619564373,0.07013056976025656,0.048939865408567984,0.21379769615573418,0.18976209821205625
stage1_nday2,2194,2024-09-10,2024-09-11,536.0107592184578,0.007435941584234218,-0.01592854025867474,0.05505803980888824,0.03416580139683112,0.1090226247487629,0.08706178069433212,0.05048322783855497,0.02968157976254404,0.21950383280750274,0.19535524205883936
stage1_nday2,2195,2024-11-01,2024-11-04,559.6822611574623,0.0007707850521263548,-0.0057599672074144515,0.05730265385805611,0.03636596764304478,0.050075369395277125,0.02928179772408357,-0.02293456598868515,-0.04228239636514686,0.1878207175688149,0.1642995152407194
stage1_nday2,2196,2024-11-04,2024-11-05,559.251198693126,0.0,-0.0003854131599131394,0.06468788964071592,0.04360496113297896,0.05793436544133601,0.03698517008606195,-0.0152517867833174,-0.03475175140146958,0.18990666024369163,0.16634415212005416
stage1_nday2,2197,2024-12-19,2024-12-20,571.9778279294948,0.0,-0.01103531408843228,0.0480943947445982,0.02734005029421005,-0.027663094248921882,-0.04691729040240866,0.030179561849547065,0.00977996656539748,0.20062438831074147,0.17684964794815272
stage1_nday2,2198,2024-12-20,2024-12-23,580.9443313472664,0.015676312926725666,-0.02629935017209073,0.028905602805687547,0.00853123443329773,-0.025525953533331425,-0.04482246930494871,0.014126430341895313,-0.005955281150023417,0.18197364466822785,0.15856822596192632
stage1_nday2,2199,2024-12-23,2024-12-24,586.0272849416975,0.024562939901115577,-0.034744819086452106,0.00555320776499979,-0.014358736943218098,-0.03165598639310696,-0.05083111537542162,0.0029693328664839314,-0.016891446002159416,0.16754609344780058,0.14442636882507176
stage1_nday2,2200,2024-12-30,2024-12-31,579.9808236627084,0.024558375375471453,-0.02468176555499335,0.0201895381914301,-1.2234842063696405e-05,-0.04888423247110085,-0.0677182080657327,0.04342165480489624,0.022759839858264685,0.17949519504182132,0.15613885454594367
stage1_nday2,2201,2024-12-31,2025-01-02,579.4696102256324,0.02365529722669235,-0.02382133080902038,0.014218082808632015,-0.0058654435836180685,-0.04535640709752631,-0.06426024062034763,0.049531010688870225,0.028748218398001457,0.1875565896089204,0.1640406175374567
stage1_nday2,2202,2025-01-02,2025-01-03,577.6408633877121,0.020424745779490827,-0.020730857527648583,0.02425416813803727,0.003971907382828599,-0.036273609737722756,-0.05535730063400568,0.057887591225249224,0.036939322092075955,0.18747615844755416,0.16396177907235487
stage1_nday2,2203,2025-01-03,2025-01-06,586.2337670283534,0.035604439718705416,-0.035084799338563455,0.013332837801342423,-0.006733158986802934,-0.09719679603694054,-0.11507408720452583,0.04204384151680607,0.021409310001621717,0.16995156348869167,0.14678420579584617
stage1_nday2,2204,2025-01-08,2025-01-10,576.0186519228087,0.017559046992243532,-0.017972992613305983,0.03237856888552315,0.011935428907592138,-0.15004171174271708,-0.1668725689359306,0.06572589042641108,0.04462240744767043,0.19805599661403983,0.17433211549296979
stage1_nday2,2205,2025-01-10,2025-01-13,566.0788468496604,0.0,-0.0007295342429507468,0.051305105893318714,0.030487183004342056,-0.0442879736149413,-0.06321296423642775,0.08384514365182794,0.06238286357951428,0.21310056913580366,0.1890787756875698
stage1_nday2,2206,2025-01-13,2025-01-14,574.5242667122994,0.014919158187308046,-0.010284772941818177,0.03251399474859751,0.012068173070407529,-0.09959949319770944,-0.11742920620369535,0.07431668958530313,0.05304309177173261,0.19852324500921092,0.17479011144467216
stage1_nday2,2207,2025-01-14,2025-01-15,580.3937768602567,0.02528787304147051,-0.0019141918081400089,0.03286273208114854,0.01241000471320497,-0.09280194673940767,-0.11076626462575612,0.0664513570517844,0.04533350839729344,0.18540851155642923,0.16193507568402477
stage1_nday2,2208,2025-02-24,2025-02-25,587.098968367302,0.03765563769178448,-0.07949426302136331,-0.03342358995839978,-0.052563716889916456,-0.020994165552515875,-0.04038041969999073,0.0837186851813041,0.06225890923711974,0.16787156153863703,0.14474539200321845
stage1_nday2,2209,2025-02-25,2025-02-26,585.8995163780398,0.04384309040813572,-0.077609806034316,-0.04300775427926573,-0.06195809577868616,-0.018602838887982198,-0.038036446038715144,0.08004595189084585,0.05865890333855184,0.16464289425323964,0.14158065872347247
stage1_nday2,2210,2025-02-26,2025-02-27,586.8040113591791,0.05155132812942642,-0.07903157085688695,-0.04702045587075765,-0.06589133793272273,-0.026803894719088617,-0.04607510472465115,0.0755159358366837,0.05421859057259115,0.16350882872767336,0.14046904994098686
stage1_nday2,2211,2025-02-27,2025-02-28,575.7039886670112,0.04676422654119605,-0.06127458000134578,-0.04820748958568977,-0.06705486602953747,0.012583401710345221,-0.007467754759166612,0.09185466034939682,0.0702337759860423,0.1754889959685617,0.15221198614740206
stage1_nday2,2212,2025-02-28,2025-03-03,586.1452445030724,0.06574886674606883,-0.07995057971269404,-0.05888700552767423,-0.0775229064083145,-0.011207868528523846,-0.03078791073587972,0.08887362668210774,0.06731177268840272,0.16269526567433878,0.13967159704712406
stage1_nday2,2213,2025-03-03,2025-03-04,569.9525173224438,0.03799531995671468,-0.05381136845804946,-0.029415725221483835,-0.048635215811157484,0.02089835335633561,0.0006825443789826302,0.11488104875659277,0.09280419630596715,0.1890612190685148,0.16551545235428677
stage1_nday2,2214,2025-03-04,2025-03-05,566.9833166199888,0.03700691122161959,-0.04885633033421655,-0.01815851044919592,-0.0376009161828752,0.025096773604426303,0.004797827592457615,0.12541181190937323,0.10312642949532647,0.17962134502603533,0.15626250651066842
stage1_nday2,2215,2025-03-05,2025-03-06,565.7936477589768,0.034831018572274663,-0.06458171589443373,-0.06458171589443373,-0.08310485023315795,0.03303862927942203,0.012582418798641193,0.1303479699798875,0.10796484186147381,0.19245684703189436,0.16884384015997544
stage1_nday2,2216,2025-03-06,2025-03-07,561.2907933786839,0.02659534218513704,-0.11266541191183899,-0.11227889408525371,-0.12985752984594168,0.04726443438619521,0.02652652479438955,0.14345102447072788,0.12080842992675311,0.20009144762020603,0.1763272605386179
stage1_nday2,2217,2025-03-07,2025-03-10,558.0364891964213,0.02064325183379845,-0.14859432705721898,-0.10869238614289323,-0.12634204186283593,0.053088818888756384,0.03223557495036511,0.14326028742304953,0.12062146985031563,0.2055749665153943,0.18170219490122808
stage1_nday2,2218,2025-03-10,2025-03-11,549.9843938775969,0.0059160486680787105,-0.13612924675705163,-0.10980778210674025,-0.1274353507778938,0.06334271649209566,0.04228642507641056,0.15140241065554494,0.12860236291979166,0.2046506589557031,0.18079619046153073
stage1_nday2,2219,2025-03-11,2025-03-12,552.7077001878538,0.010896949132567446,-0.14038571843774894,-0.021167315685074017,-0.040550141117052796,0.06896921184131788,0.0478015046761433,0.15193854277401786,0.12912787856067087,0.19193020332616162,0.16832762504247523
stage1_nday2,2220,2025-03-12,2025-03-13,549.0896792735167,0.004279624454517794,-0.13472161188766785,-0.05789170613733863,-0.07654731591679731,0.07698240676972112,0.05565602247725132,0.16921936589759268,0.14606650716694736,0.21199402087400077,0.1879941392725355
stage1_nday2,2221,2025-03-13,2025-03-14,546.7497954782853,0.0,-0.13101854533793655,-0.0369779580226669,-0.056047701428158625,0.08772391779241806,0.06618483031138012,0.17082240709593077,0.14763780497521917,0.22038274924455425,0.19621675421000861
stage1_nday2,2222,2025-03-14,2025-03-17,553.3172833424321,0.012011870728551033,-0.14133274539904306,-0.039176481931713525,-0.05820269021029356,0.07174783693770714,0.05052510749339589,0.15976775491375617,0.13680205679665214,0.18907099510872794,0.16552503480954517
stage1_nday2,2223,2025-03-17,2025-03-18,555.2934322950165,0.01562622773229827,-0.1443885250951672,-0.04527751957056081,-0.06418291522262898,0.07217824042251553,0.05094698813692111,0.158312251914831,0.1353753756392897,0.18191949628602266,0.15851514982491333
stage1_nday2,2224,2025-03-18,2025-03-19,553.3566775077279,0.012083922269533032,-0.14139387501243128,-0.06323179166454396,-0.08178165717613717,0.06390179610277813,0.04283443380371321,0.16572642243210556,0.14264273089879653,0.1690532863837686,0.14590371635636723
stage1_nday2,2225,2025-03-19,2025-03-20,553.8481847501696,0.021480275160934426,-0.14215583675656251,-0.06272780043178194,-0.08128764596778626,0.07307088068382095,0.05182195235344822,0.1743708377985833,0.15111596972336394,0.1802799771681698,0.15690809643216652
stage1_nday2,2226,2025-03-20,2025-03-21,551.520408741678,0.017187081930122305,-0.13853517461863984,-0.08117573228244412,-0.09937027223724726,0.0683917744919782,0.047235501729760765,0.17893281021924623,0.1555876060564887,0.18128282578063915,0.15789108665626994
stage1_nday2,2227,2025-03-21,2025-03-24,562.880651498493,0.0381391482483695,-0.15592154154515636,-0.07629641540508114,-0.09458757549606978,0.04667126043173275,0.025945096858827066,0.1612891179556184,0.1382932938376853,0.16389184883927665,0.14084448549592454
stage1_nday2,2228,2025-03-27,2025-03-28,557.6838635858104,0.15605408601852977,-0.14805598003858988,-0.025958194364441023,-0.04524615091167972,0.07671516787986477,0.055394075446600244,0.1803219780534493,0.1569492656167475,0.16314802459320843,0.14011539044284804
stage1_nday2,2229,2025-03-28,2025-03-31,542.201546342058,0.12395992429114622,-0.1237291080848919,0.008166424863714106,-0.011797266717745725,0.11612472311075006,0.09402324344519064,0.21976914716544482,0.19561530266711902,0.2053751576756926,0.18150634267221344
stage1_nday2,2230,2025-03-31,2025-04-01,549.7158288612504,0.13953670098673632,-0.13570720058194607,-0.0052202198014653645,-0.024918829310347057,0.10633766348594209,0.08442998698126991,0.1965465146684935,0.17285252427901843,0.18996896404766384,0.16640522218533382
stage1_nday2,2231,2025-04-01,2025-04-02,547.3491017135567,0.1346305798521028,-0.13197001488905824,0.00616154649423728,-0.013762444525450612,0.11643391694519489,0.09432631462944863,0.19789688809548966,0.17417615763815353,0.20076348777895792,0.17698599297145412
stage1_nday2,2232,2025-04-02,2025-04-03,537.5470145495102,0.11431128489412323,-0.11614162156760344,0.03971681053581988,0.019128358842041226,0.13642392216249433,0.11392047815927642,0.21411323413800942,0.19007138791745493,0.22319719611427913,0.19897546945855082
stage1_nday2,2233,2025-04-03,2025-04-04,516.404523136506,0.07048383141634429,-0.07995493586078772,0.07607855585959422,0.05477006960494868,0.18831370802741176,0.16478274351201727,0.27106159725542334,0.24589206067610792,0.30570690032572245,0.27985131814105446
stage1_nday2,2234,2025-04-04,2025-04-07,482.40291724281104,0.0,-0.01510663466455986,0.14229653362236827,0.11967680028331129,0.28209630871782565,0.25670826300064076,0.3644749255092148,0.33745562005358676,0.40580170135150917,0.37796404389900395
stage1_nday2,2235,2025-04-07,2025-04-08,514.6196789750944,0.06678392808322808,-0.06266045032639167,0.07528838401662052,0.05399554472916246,0.19287702317416722,0.16925569598259949,0.2838726203368369,0.2584494001321469,0.3169221426640536,0.2908444764726861
stage1_nday2,2236,2025-04-08,2025-04-09,486.5939443539347,0.008687814607502009,-0.0007903993322547764,0.145144287849172,0.12246816333730726,0.2608907615910614,0.23592262769816918,0.362444942417691,0.3354658346470438,0.4063820214743339,0.3785328725342483
stage1_nday2,2237,2025-04-11,2025-04-14,536.5018528789103,0.11214471078513255,-0.06541698248573091,0.07865073906427122,0.05729131848874092,0.1496433111867974,0.12687809710389053,0.24154555687910562,0.2169604963468461,0.30448197126145904,0.27865064509786563
stage1_nday2,2238,2025-04-14,2025-04-15,532.1825399641931,0.10319096535713146,-0.057831696997604265,0.08879521905165788,0.06723491768429812,0.16118572510151497,0.13819194836683146,0.24698181245637651,0.22228910329882434,0.33096295611218074,0.30460725401094946
stage1_nday2,2239,2025-04-15,2025-04-16,524.3034408726064,0.08685793997531999,-0.04367303077189155,0.1105551440435022,0.08856395307234366,0.17359905260260144,0.15035946740255013,0.27326870387612523,0.2480554622152118,0.3482627589367615,0.32156448648256797
stage1_nday2,2240,2025-04-16,2025-04-17,520.3194821276195,0.06930940708368905,-0.03635066956307431,0.1261465576040559,0.10384662577031234,0.18653871829145885,0.16304290208766758,0.27930094009713624,0.25396824821402486,0.34969155895653037,0.3229649934326386
stage1_nday2,2241,2025-04-17,2025-04-21,513.9293002870572,0.0561769340747067,-0.02436868206287046,0.14139626702668084,0.1187943607489248,0.2086436973354484,0.18471015877435049,0.2602010344187302,0.2352465584896466,0.3803114687720477,0.35297856840032416
stage1_nday2,2242,2025-04-21,2025-04-22,512.9235348557764,0.0,-0.0018264547627110383,0.13978906028058735,0.11721897987899133,0.21012655961020332,0.1861636574397041,0.28204668777815756,0.2566596246538375,0.3776509160091639,0.3503706998505667
stage1_nday2,2243,2025-04-22,2025-04-23,532.9320165359907,0.03900870270232426,-0.01211995611224026,0.07851151290489433,0.057154849283015396,0.16690192226282274,0.14379495350514304,0.2324059239071723,0.20800184620604,0.33620320538934845,0.30974373597569804
stage1_nday2,2244,2025-04-23,2025-04-24,529.2734571828396,0.031875944884573126,-0.0023661472749562096,0.08639515975515177,0.0648823843144557,0.17513628613602905,0.1518662606679888,0.24643395164700999,0.22175209121835615,0.3477575074092589,0.32106923993580816
stage1_nday2,2245,2025-11-07,2025-11-10,671.6751969912248,0.0249098280294211,-0.03896700109509599,0.00856428127647213,-0.011407288649794567,0.022769995614748018,0.0025171244144559513,0.07479064363096888,0.05350766058877143,,
stage1_nday2,2246,2025-11-14,2025-11-17,664.1972328051172,0.022364828170326145,-0.028147066906079155,0.013692675703662172,-0.006380446587499589,0.021001119351302666,0.000783275403752004,0.10853087866729694,0.08657977215903356,,
stage1_nday2,2247,2025-11-17,2025-11-18,656.6596108350068,0.010762552205189957,-0.01699142416616717,0.014046286323835533,-0.006033838157824545,0.03438719879000307,0.013904283962478337,0.12752865356523868,0.10520135349463966,,
stage1_nday2,2248,2025-11-18,2025-11-19,655.3505280387882,0.008747548013792628,-0.015027834361775905,0.02374459370067772,0.0034724235283869476,0.04167476818542415,0.02104754505303963,0.13869977306926895,0.11615126271146181,,
stage1_nday2,2249,2025-11-19,2025-11-20,667.3808213360044,0.027265163162086825,-0.03278307044797468,0.014401804677376395,-0.00568535977168072,0.020199670965890704,-2.302716602398114e-06,0.10472253069379245,0.08284683701668749,,
stage1_nday2,2250,2025-11-20,2025-11-21,649.6675301260088,0.0,-0.006411743050606211,0.04855146252277809,0.027788067225297253,0.055594672190373284,0.03469180739452438,0.1340445981379128,0.11158826946191458,,
stage1_nday2,2251,2025-11-21,2025-11-24,657.2448196444445,0.011663334193361852,-0.0016598644643575078,0.04119999544897235,0.020582173756913402,0.03277006617733913,0.012319173777787684,0.11350380043786412,0.09145422023117367,,
stage1_nday2,2252,2025-11-24,2025-11-25,663.1360620641211,0.02073142232535452,-0.0062067576742833586,0.035580130641053476,0.01507359340063652,0.03103500293897099,0.010618468227308275,0.11492243926166723,0.09284476719707979,,
stage1_nday2,2253,2025-12-17,2025-12-18,672.0322799303326,0.0,-0.003984579795092702,0.002925289563744826,-0.016934617160289545,-0.02097927084239226,-0.04036581993462207,0.10090544194889306,0.07910533418752874,,
stage1_nday2,2254,2025-12-18,2025-12-19,673.0134542661981,0.0014600107244360228,-0.0001774429825721624,0.013021138206080751,-0.00703868631285165,-0.024815730460166496,-0.04412631005501466,0.11868548256627132,0.0965332947926818,,
stage1_nday2,2255,2026-01-21,2026-01-22,686.2033478813381,0.015007747765930723,-0.020395740807032103,-0.0006088055188512298,-0.0203987301620423,0.030159362954868874,0.009760167648831697,0.0940196853031725,0.07235592915855515,,
stage1_nday2,2256,2026-02-04,2026-02-05,677.3404209861714,0.0011762137381832183,-0.016565315936159175,-0.012570929127750152,-0.03212398003611161,0.05731912025070929,0.03638210796851693,0.09500330920978461,0.07332007536404617,,
stage1_nday2,2257,2026-02-05,2026-02-06,677.8576866055596,0.0019407835442522003,-0.02798409870461438,-0.004681185137998312,-0.024390468600612225,0.06498787511017845,0.04389900629611576,,,,
stage1_nday2,2258,2026-02-13,2026-02-17,676.5446598627462,0.0,-0.02761197609524424,-0.013747268820280989,-0.03327702587334469,0.09438825074116708,0.07271719627104489,,,,
stage1_nday2,2259,2026-02-17,2026-02-18,680.4041503420104,0.0057047091023483265,-0.03337625029268387,-0.033025397649134924,-0.052173409576874774,0.0967709370724541,0.07505270069478187,,,,
stage1_nday2,2260,2026-02-18,2026-02-19,680.2251236342836,0.007573363082035822,-0.0419251193022121,-0.035154523134134696,-0.05426037416118157,0.08386268643496742,0.0624000589808098,,,,
stage1_nday2,2261,2026-02-19,2026-02-20,678.7131823752115,0.010754625825879716,-0.05252569787711048,-0.04686772088480484,-0.06574162740193745,0.08551295636645384,0.06401765029979134,,,,
stage1_nday2,2262,2026-03-02,2026-03-03,671.4915420947397,0.013010502800892887,-0.06527037107837808,-0.033988004891617685,-0.053116955289803425,0.12087927028698076,0.09868364117238704,,,,
stage1_nday2,2263,2026-03-03,2026-03-04,678.026802327329,0.022869580449879745,-0.07427989894828879,-0.036090797339089487,-0.05517810828286995,0.11284115940926287,0.09080470080709935,,,,
stage1_nday2,2264,2026-03-04,2026-03-05,678.4743840881955,0.023544801202780796,-0.07489058586973396,-0.03585928852755016,-0.05495118380423247,0.11513542449990277,0.09305353490584523,,,,
stage1_nday2,2265,2026-03-05,2026-03-06,669.8501461298736,0.010534296851258063,-0.06297991634008016,-0.01883007684106419,-0.03825918423035002,0.13102643848758055,0.10862987534921253,,,,
stage1_nday2,2266,2026-03-06,2026-03-09,662.8673051642795,0.0,-0.05310906862321585,-0.008057878471458557,-0.027700296719548545,0.13492078131137908,0.11244710247353007,,,,
stage1_nday2,2267,2026-03-09,2026-03-10,674.1374043547928,0.031584422132239,-0.06893900870705894,0.00020106414965503916,-0.019604897516674935,0.120164208968488,0.09798273948396341,,,,
stage1_nday2,2268,2026-03-10,2026-03-11,673.9982140650914,0.031371429152409425,-0.06874673127011122,0.006178989268629476,-0.013745347152531395,0.09147883451988514,0.06986539225216482,,,,
